curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
1297033,1,4.039938395499708,11,6.609428934567177,564.1863636363637,15693,3522307,1.9928178049525251,76,2017
88952,2,3.7894215852955115,5,8.548455103129555,483.1500000000001,481,3518800,3.822985342640532,76,2017
1073745,3,3.6485589673813945,9,11.39255643245491,500.2722222222223,1892,3518800,3.7975188108183033,76,2017
1200061,4,3.069176614028022,2,13.24347800531483,553.625,2184,4309209,9.364553104053009,76,2017
1139645,5,2.8145184688476146,5,11.570323122479248,475.89,150,3552205,5.174405804700244,76,2017
1100045,6,2.743150825553785,6,8.484449443072911,471.4666666666667,3649,4115200,3.463761980661591,76,2017
1152883,7,2.4440730111476734,7,6.905007153456976,490.6892857142857,4532,5002704,2.60984738988131,76,2017
1069149,8,1.7034047299396113,8,8.656575189002544,526.025,4766,3118601,3.0605615089974587,76,2017
120500,9,1.6205626583620072,2,17.444220291313602,498.825,1042,4106902,12.334926460499819,76,2017
1284847,10,1.618554865491524,15,8.533668049347156,506.9883333333334,1042,4106902,2.2033836158122577,76,2017
119908,11,1.442905307537395,8,6.2976538843233785,519.171875,449,4318408,2.226556883585431,76,2017
1260694,12,1.4399896327091846,4,9.717440336672054,511.23125000000005,1900,4106902,4.858720168336027,76,2017
1112107,13,1.322970673301024,4,3.443112975077958,519.59375,1759,4106902,1.721556487538979,76,2017
119372,14,1.3097279365159586,2,0.8568328661698364,559.1625,1225,3501905,0.6058723300121969,76,2017
122164,15,0.984786826545841,15,7.4092846971687845,566.3066666666666,1810,3545209,1.913069082629611,76,2017
1059442,16,0.9285281929802146,4,4.228037968487561,472.74375,2799,4101804,2.1140189842437804,76,2017
1180102,17,0.8864915335763611,9,6.126030041148628,513.6888888888889,2676,1302603,2.0420100137162094,76,2017
1049248,18,0.8655662647291924,5,5.513208339157316,557.29,1700,3167202,2.465581724094895,76,2017
1192616,19,0.4469000879090243,7,8.630496630860431,512.825,27,3169307,3.262021110891074,76,2017
86544,20,0.3355224492093863,3,13.783298902711486,538.8666666666668,4495,4208906,7.95779133180155,76,2017
118606,21,0.16136597630671046,3,3.0027590355341975,524.8,2270,3125101,1.73364373747725,76,2017
1323025,22,0.14244896831592216,6,12.45976258715922,572.2583333333333,15680,3513405,5.086676775793351,76,2017
110552,23,0.13937273920043908,11,16.09693455500098,534.415909090909,37,3525300,4.853408381258611,76,2017
1268552,24,0.12402850991203809,12,9.225279744598701,568.9895833333335,15581,3549904,2.6631088719468314,76,2017
1149672,25,0.08003859193472229,12,10.109793389037552,536.2833333333334,23,4313409,2.918445967306165,76,2017
110177,26,-0.048061179385248065,13,8.402867528515898,522.1403846153845,1805,2607901,2.3305361334611874,76,2017
1152558,27,-0.13649042545773754,16,7.308224508437676,496.09843750000005,2147,1302603,1.827056127109419,76,2017
1151454,28,-0.3823430195042118,12,11.943761905577803,553.6729166666667,15708,3516200,3.447867075661071,76,2017
1304817,29,-0.9056631807675974,3,12.767670963270914,440.4166666666667,1136,2606804,7.371418267569031,76,2017
1148239,30,-0.9811923474002688,4,8.328942172918504,486.7875,1675,2607901,4.164471086459252,76,2017
60000,31,-1.1002465654564408,9,9.856775636330935,528.0944444444444,1491,4106902,3.2855918787769784,76,2017
1300129,32,-1.2958748805617273,6,4.987641205383167,516.3166666666666,15715,3527108,2.0361959955447992,76,2017
99902,33,-1.373376102127187,5,6.911666020747723,534.4100000000001,778,3524402,3.090991012033476,76,2017
109674,34,-1.6852151810790346,5,8.565237223717125,521.7900000000001,1381,1302603,3.8304905351286127,76,2017
109492,35,-1.8337164664732728,15,9.4296178350942,528.1916666666667,1586,3152501,2.4347168557613514,76,2017
1205436,36,-2.0881023482525216,15,11.386203855453813,517.4333333333333,449,4304606,2.93990519391302,76,2017
1152261,37,-2.1429562014196404,31,11.087521644730835,512.133064516129,1042,4106902,1.9913776737302857,76,2017
68037,38,-2.3385670304379294,8,9.469036057640018,512.1031250000001,1810,3550308,3.347809803828594,76,2017
106593,39,-2.440707033095803,8,7.574400977907927,544.65625,457,3547809,2.677955147452356,76,2017
111648,40,-2.7711652832047973,8,11.550878570391411,499.08437499999997,5669,3549904,4.08385228289307,76,2017
1184936,41,-2.8321356088343252,3,3.983625414584833,533.875,473,3304201,2.299947205461188,76,2017
1158910,42,-3.1556669569933944,4,14.682508057487912,538.125,1149,3545209,7.341254028743956,76,2017
102423,43,-3.2061463825881433,31,9.317893565923947,605.9225806451615,3163,3303203,1.6735430881611133,76,2017
100008,44,-3.6019349092684556,6,7.2910669859045365,514.0041666666666,4150,3538709,2.976565632653038,76,2017
80873,45,-3.782442709922093,206,10.899430217024914,525.2826456310681,1491,4106902,0.759399286916891,76,2017
