curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
351945,1,0.6389925565064278,23,8.727130416986558,582.1434782608696,585,4205407,1.8197324852976269,903,2017
122184,2,0.6169449031630782,13,14.484779872395915,555.1596153846154,582,4316907,4.017355118748632,903,2017
329351,3,0.46576124723792506,15,5.4644079087631034,559.2350000000001,22,3550308,1.4109040551682397,903,2017
300593,4,0.4070879097520478,9,4.829574046708148,600.5749999999999,6,3140001,1.6098580155693825,903,2017
1101759,5,0.37279746328402613,10,11.178997735134674,614.4549999999999,693,3304557,3.5351094800889284,903,2017
313297,6,0.3564138656476813,6,12.345796653052956,585.3083333333333,578,2927408,5.040150378023351,903,2017
19630,7,0.30998607651142535,5,12.043533663070773,520.6099999999999,1046,3549805,5.386031991986659,903,2017
7512,8,0.23049697445723089,3,7.700034932672091,610.7500000000001,338,3106200,4.445617241147754,903,2017
411326,9,0.20432461705679844,4,7.494569341506795,628.7375,571,4106902,3.7472846707533973,903,2017
392256,10,0.1951909694255801,3,4.961084148315757,617.3749999999999,571,4106902,2.8642832685024877,903,2017
313101,11,0.14415620125409861,4,10.083267085186796,628.0375,576,3136702,5.041633542593398,903,2017
87251,12,0.12723600921802042,9,8.81244680150335,539.2194444444444,322,3509502,2.9374822671677836,903,2017
5494,13,0.12387371678776506,22,7.140537708626428,553.3011363636364,203,3550308,1.5223677546434036,903,2017
1103095,14,0.024723859376925325,7,24.56932675554832,589.3928571428571,591,3518800,9.286332639352327,903,2017
329471,15,0.011264630873278506,2,32.55204054964433,562.0250000000001,572,3303302,23.017768614112974,903,2017
334798,16,-0.06130452507959667,4,15.521233217302557,599.2562499999999,572,3303302,7.7606166086512784,903,2017
31376,17,-0.07144469566261659,14,12.554276757323368,576.5910714285714,2,5300108,3.3552715974745277,903,2017
87794,18,-0.14443056494630113,9,10.36918064185456,660.1805555555555,528,3304557,3.4563935472848537,903,2017
1102191,19,-0.1456398964684576,8,7.198187897937411,565.14375,634,4314407,2.5449437374432415,903,2017
34424,20,-0.22921892664577445,20,12.10455576877552,573.66625,547,3304557,2.7066609536419284,903,2017
1153469,21,-0.23790356504425744,53,10.535047779642623,567.8070754716983,594,3106200,1.4471001042380949,903,2017
392255,22,-0.28748683886818815,3,3.3826402198368424,694.5833333333334,571,4106902,1.952968241494456,903,2017
121990,23,-0.29012863038409503,9,13.306447006339472,580.0555555555555,29,2304400,4.4354823354464905,903,2017
1189849,24,-0.402549613372941,13,11.785927487666132,507.09615384615375,1028,5002704,3.2688281450523626,903,2017
303131,25,-0.5861725044627383,77,15.593542684654372,607.5727272727269,56,3503208,1.7770491133911823,903,2017
45045,26,-0.7542513026868825,37,8.170106761608395,615.9722972972972,581,4314902,1.3431572777850722,903,2017
312968,27,-1.0187199369304558,35,14.632113011548915,614.6771428571427,575,3106200,2.473278513475811,903,2017
