curso,rank,idd,N,std,enem.mean,ies,municipio,stderr,area,ano
1153469,1,2.1688034562302483,26,9.786796961624534,593.8567307692307,594,3106200,1.919348795495926,903,2014
300593,2,1.3829090920748954,9,3.702699447248623,607.7222222222222,6,3140001,1.2342331490828744,903,2014
31376,3,1.0987052097931416,10,11.550254854748324,635.0074999999999,2,5300108,3.652511289642199,903,2014
5494,4,0.8780147268633128,15,7.725719716458372,571.9783333333332,203,3550308,1.9947722532873042,903,2014
25935,5,0.7514823967231462,7,6.328073337306698,624.7607142857142,528,3304557,2.391786904098868,903,2014
331150,6,0.7203688329066166,9,9.479243398738515,601.3972222222224,528,3304557,3.1597477995795047,903,2014
82459,7,0.6861106735916532,6,6.062013586170998,498.1083333333333,60,3516200,2.474806683323022,903,2014
312968,8,0.5731009994211673,32,15.868469249589094,617.9000000000001,575,3106200,2.805175553358663,903,2014
1101759,9,0.3842729059160385,8,7.848675517967162,664.409375,693,3304557,2.774925841043709,903,2014
329351,10,0.3291398749039695,21,9.731164012122974,584.7976190476189,22,3550308,2.1235140802658905,903,2014
34677,11,0.23437512409678948,7,4.612708209132046,502.9035714285714,57,4115200,1.74343982740993,903,2014
103367,12,0.14922322588962159,3,2.505886532342371,577.4166666666666,9,4113700,1.4467742640065258,903,2014
122184,13,-0.015223879155107256,2,10.627918798812834,612.8499999999999,582,4316907,7.515073452540541,903,2014
313297,14,-0.03971745570076824,5,6.481700037707747,594.8599999999999,578,2927408,2.8987043788154945,903,2014
1103095,15,-0.33566679180077014,4,11.353415104959485,550.33125,591,3518800,5.676707552479742,903,2014
60606,16,-0.40448886943799633,16,9.385969137949973,570.8421875000001,167,3548708,2.346492284487493,903,2014
87794,17,-0.4741230512398405,6,9.552060256503296,617.6791666666668,528,3304557,3.89961227012528,903,2014
5000268,18,-0.48251233324999787,3,7.8859515461481635,510.8333333333333,2098,2307700,4.552956247984988,903,2014
411326,19,-0.6132215745050865,13,15.54597734408494,661.4173076923078,571,4106902,4.311678341638442,903,2014
121990,20,-0.643931164362058,7,10.057801602799852,591.4750000000001,29,2304400,3.801491682433607,903,2014
66645,21,-0.9749609098586581,8,11.419439587580797,593.96875,2426,1501402,4.037381584864247,903,2014
303131,22,-1.1346169340866479,29,13.659878163630042,646.2103448275863,56,3503208,2.536575695052607,903,2014
44485,23,-1.2453023355126107,42,11.87941460222877,550.2220238095236,584,5208707,1.8330334687124907,903,2014
108188,24,-1.3658744301982582,15,9.128764183310832,556.5900000000001,137,3506003,2.357036776894507,903,2014
107794,25,-1.6268667893030637,20,13.61935655164932,608.84875,586,3304557,3.0453807059295004,903,2014
